accno,authormain,booktitle,publisher,publishyear,edition,volume,pages,price,status,subjectid,copy
6921,JEFFERY A. HOFFER,MODERN SYSTEM ANALYSIS & DESIGN,"PEARSON, NEW DELHI",2007,,0,614,410,1,10,
6922,JEFFERY A. HOFFER,MODERN SYSTEM ANALYSIS & DESIGN,"PEARSON, NEW DELHI",2007,,0,614,410,1,10,
6923,GLYN JAMES,ADVANCED MODERN ENGINEERING MATHEMATICS,PEARSON,2007,,0,972,545,1,4,
6925,JHY-SHING ROGER JANG,NEURO -FUZZY& SOFT-COMPUTING,"PEARSON, NEW DELHI",2008,,0,638,345,1,10,
6926,JHY-SHING ROGER JANG,NEURO -FUZZY& SOFT-COMPUTING,"PEARSON, NEW DELHI",2008,,0,638,345,1,10,
6927,JUDITH JEFFCOATE,MULTIMEDIA IN PRACTICE,"PEARSON, NEW DELHI",2008,,0,238,249,1,10,
6928,JUDITH JEFFCOATE,MULTIMEDIA IN PRACTICE,"PEARSON, NEW DELHI",2008,,0,238,249,1,10,
6929,RICHARD JOHNSONBAUGH,DISCRETE MATHEMATICS,"PEARSON, NEW DELHI",2008,6,0,688,449,1,4,
6931,BARBRA JOHSTON,C++ PROGRAMMING TODAY,"PEARSON, NEW DELHI",2007,,0,753,330,1,8,
6932,BARBRA JOHSTON,C++ PROGRAMMING TODAY,"PEARSON, NEW DELHI",2007,,0,753,330,1,8,
6933,EDWARD C. JORDAN,ELECTROMAGNETIC WAVES & RADIATING SYSTEMS,"PEARSON, NEW DELHI",2008,2,0,753,245,1,5,
6934,EDWARD C. JORDAN,ELECTROMAGNETIC WAVES & RADIATING SYSTEMS,"PEARSON, NEW DELHI",2008,2,0,753,245,1,25,
6935,EDWARD C. JORDAN,ELECTROMAGNETIC WAVES & RADIATING SYSTEMS,"PEARSON, NEW DELHI",2008,2,0,753,245,1,25,
6936,EDWARD C. JORDAN,ELECTROMAGNETIC WAVES & RADIATING SYSTEMS,"PEARSON, NEW DELHI",2008,2,0,753,245,1,25,
6937,EDWARD C. JORDAN,ELECTROMAGNETIC WAVES & RADIATING SYSTEMS,"PEARSON, NEW DELHI",2008,2,0,753,245,1,25,
6938,ATUL KAHATE,INTRODUCTION TO DATABASE MANAGEMENT SYSTEMS,"PEARSON, NEW DELHI",2008,,0,510,349,1,26,
6939,ATUL KAHATE,INTRODUCTION TO DATABASE MANAGEMENT SYSTEMS,"PEARSON, NEW DELHI",2008,,0,510,349,1,26,
6940,AL KELLEY,A BOOK ON C,"PEARSON, NEW DELHI",2008,4,0,726,425,1,8,
6941,AL KELLEY,A BOOK ON C,"PEARSON, NEW DELHI",2008,4,0,726,425,1,8,
6942,BRAIN W. KERNIGHAN,THE C PROGRAMMING LANGUAGE,"PEARSON, NEW DELHI",2008,2,0,272,120,1,8,
6943,BRAIN W. KERNIGHAN,THE C PROGRAMMING LANGUAGE,"PEARSON, NEW DELHI",2008,2,0,272,120,1,8,
6944,S. KESHAV,AN ENGINEERING APPROACH TO COMPUTER NETWORKING,"PEARSON, NEW DELHI",2008,,0,642,425,1,11,
6945,S. KESHAV,AN ENGINEERING APPROACH TO COMPUTER NETWORKING,"PEARSON, NEW DELHI",2008,,0,642,425,1,11,
6946,DINESH KHATTAR,QUANTITATIVE APPTITUDE,"PEARSON, NEW DELHI",2009,3,0,843,425,1,31,
6947,DINESH KHATTAR,QUANTITATIVE APPTITUDE,"PEARSON, NEW DELHI",2009,3,0,843,425,1,31,
6948,A.K. KINNAR,GUIDENCE & COUNCELLING,"PEARSON, NEW DELHI",2008,,0,164,139,1,30,
6949,JON KLEINBERG,ALGORITHM DESIGN,"PEARSON, NEW DELHI",2009,,0,838,628,1,10,
6950,JON KLEINBERG,ALGORITHM DESIGN,"PEARSON, NEW DELHI",2009,,0,838,628,1,10,
6951,JOHNR. HUBBARD,PROGRAMMING WITH C++,"TMH,NEW DELHI",2008,2,0,16.22,0,1,8,
6952,JOHNR. HUBBARD,PROGRAMMING WITH C++,"TMH,NEW DELHI",2008,2,0,16.22,0,1,8,
6953,DAVID F. ROGERS,MATHEMATICAL ELEMENTS FOR COMPUTER GRAPHICS,"PEARSON, NEW DELHI",2008,,0,611,0,1,10,
6954,DAVID F. ROGERS,MATHEMATICAL ELEMENTS FOR COMPUTER GRAPHICS,"PEARSON, NEW DELHI",2008,,0,611,0,1,10,
6955,PARAG HIMANSHU DAVE,DESIGN & ANALYSIS OF ALGORITHMS,"PEARSON, NEW DELHI",2008,,0,807,0,1,10,
6956,PARAG HIMANSHU DAVE,DESIGN & ANALYSIS OF ALGORITHMS,"PEARSON, NEW DELHI",2008,,0,807,0,1,10,
6957,COUGHLIN,OPERATIONAL  AMPLIFIERS & LINEAR INTERGRETED CIRCUITS,PEARSON,,6,0,557,225,1,12,
6958,COUGHLIN,OPERATIONAL  AMPLIFIERS & LINEAR INTERGRETED CIRCUITS,PEARSON,,6,0,557,225,1,12,
6959,SAMARJIT GHOSH,ELECTRICAL MACHINES,"PEARSON, NEW DELHI",2008,,0,637,0,1,12,
6960,SAMARJIT GHOSH,ELECTRICAL MACHINES,"PEARSON, NEW DELHI",2008,,0,637,0,1,12,
6961,LEONARD JESSUP,INFORMATION SYSTEMS TODAY,"PEARSON, NEW DELHI",2008,2,0,478,0,1,22,
6962,LEONARD JESSUP,INFORMATION SYSTEMS TODAY,"PEARSON, NEW DELHI",2008,2,0,478,0,1,22,
6963,TIMOTHY C. LETHBRIDGE,OBJECT-ORIENTED SOFTAWARE ENGINEERING,"TMH,NEW DELHI",2008,,0,498,0,1,10,
6964,TIMOTHY C. LETHBRIDGE,OBJECT-ORIENTED SOFTAWARE ENGINEERING,"TMH,NEW DELHI",2008,,0,498,0,1,10,
6965,MICHAEL J. QUINN,PARALLEL PROGRAMMING,TMH NEW DELHI,2008,,0,529,0,1,10,
6966,MICHAEL J. QUINN,PARALLEL PROGRAMMING,TMH NEW DELHI,2008,,0,529,0,1,10,
6967,S SALIVAHNAN,ELECTRONIC DEVICES & CIRCUITS,"TMH, NEW DELHI",2008,2,0,947,0,1,5,
6968,S SALIVAHNAN,ELECTRONIC DEVICES & CIRCUITS,"TMH,NEW DELHI",2008,2,0,947,0,1,5,
6969,YASHWANT KANETKAR,TEST YOUR C++ SKILLS,"BPB PUBLICATIONS, NEW DELHI",2008,,0,389,210,1,8,
6970,YASHWANT KANETKAR,TEST YOUR C++ SKILLS,"BPB PUBLICATIONS, NEW DELHI",2008,,0,389,210,1,8,
6971,YASHWANT KANETKAR,TEST YOUR C++ SKILLS,"BPB PUBLICATIONS, NEW DELHI",2008,,0,389,210,1,8,
6972,YASHWANT KANETKAR,TEST YOUR C++ SKILLS,"BPB PUBLICATIONS, NEW DELHI",2008,,0,389,210,1,8,
6973,YASHWANT KANETKAR,TEST YOUR C++ SKILLS,"BPB PUBLICATIONS, NEW DELHI",2008,,0,389,210,1,8,
6974,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
6975,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
6976,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
6977,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
6978,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
6979,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
6980,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
6981,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
6982,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
6983,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
6984,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
6985,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
6986,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
6987,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
6988,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
6989,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
6990,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
6991,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
6992,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
6993,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
6995,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
6996,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
6997,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
6998,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
6999,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
7000,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
7001,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
7002,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
7003,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
7004,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
7005,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
7006,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
7007,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
7008,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
7009,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
7010,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
7011,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
7012,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
7013,RAMESH GAOKAR,"MICROPROCESSOR ARCHITECTURE, PROGRAMMING &APPLICATIONS WITH THE 8085","PENRAM INTERNATIONAL, MUMBAI",2009,5,0,520,360,1,10,
7014,SIMON HAYKIN,COMMUNICATION SYSTEMS,"WILEY, NEW DELHI",2009,5,0,820,459,1,27,
7015,SIMON HAYKIN,COMMUNICATION SYSTEMS,"WILEY, NEW DELHI",2009,5,0,820,459,1,27,
7016,SIMON HAYKIN,COMMUNICATION SYSTEMS,"WILEY, NEW DELHI",2009,5,0,820,459,1,27,
7017,SIMON HAYKIN,COMMUNICATION SYSTEMS,"WILEY, NEW DELHI",2009,5,0,820,459,1,27,
7018,SIMON HAYKIN,COMMUNICATION SYSTEMS,"WILEY, NEW DELHI",2009,5,0,820,459,1,27,
7019,SIMON HAYKIN,COMMUNICATION SYSTEMS,"WILEY, NEW DELHI",2009,5,0,820,459,1,27,
7020,SIMON HAYKIN,COMMUNICATION SYSTEMS,"WILEY, NEW DELHI",2009,5,0,820,459,1,27,
7021,SIMON HAYKIN,COMMUNICATION SYSTEMS,"WILEY, NEW DELHI",2009,5,0,820,459,1,27,
7022,SIMON HAYKIN,COMMUNICATION SYSTEMS,"WILEY, NEW DELHI",2009,5,0,820,459,1,27,
7023,SIMON HAYKIN,COMMUNICATION SYSTEMS,"WILEY, NEW DELHI",2009,5,0,820,459,1,27,
7024,DOUGLAS C. MONTGOMERY,APPLIED STATISTICS AND PROBABILITY FOR ENGINEERS,WILLEY,2008,3,0,706,399,1,4,
7025,DOUGLAS C. MONTGOMERY,APPLIED STATISTICS AND PROBABILITY FOR ENGINEERS,WILLEY,2008,3,0,706,399,1,4,
7026,DOUGLAS C. MONTGOMERY,APPLIED STATISTICS AND PROBABILITY FOR ENGINEERS,WILLEY,2008,3,0,706,399,1,4,
7027,RAMAKANT A. GAYAKWAD,OP-AMPS & LINER INTERGRETED CIRCUITS,"PRENTICE HALL, NEW DELHI",2008,4,0,543,225,1,25,
7028,RAMAKANT A. GAYAKWAD,OP-AMPS & LINER INTERGRETED CIRCUITS,"PRENTICE HALL, NEW DELHI",2008,4,0,543,225,1,25,
7029,RAMAKANT A. GAYAKWAD,OP-AMPS & LINER INTERGRETED CIRCUITS,"PRENTICE HALL, NEW DELHI",2008,4,0,543,225,1,25,
7030,RAMAKANT A. GAYAKWAD,OP-AMPS & LINER INTERGRETED CIRCUITS,"PRENTICE HALL, NEW DELHI",2008,4,0,543,225,1,25,
7031,RAMAKANT A. GAYAKWAD,OP-AMPS & LINER INTERGRETED CIRCUITS,"PRENTICE HALL, NEW DELHI",2008,4,0,543,225,1,25,
7032,RAMAKANT A. GAYAKWAD,OP-AMPS & LINER INTERGRETED CIRCUITS,"PRENTICE HALL, NEW DELHI",2008,4,0,543,225,1,25,
7033,RAMAKANT A. GAYAKWAD,OP-AMPS & LINER INTERGRETED CIRCUITS,"PRENTICE HALL, NEW DELHI",2008,4,0,543,225,1,25,
7034,RAMAKANT A. GAYAKWAD,OP-AMPS & LINER INTERGRETED CIRCUITS,"PRENTICE HALL, NEW DELHI",2008,4,0,543,225,1,25,
7035,RAMAKANT A. GAYAKWAD,OP-AMPS & LINER INTERGRETED CIRCUITS,"PRENTICE HALL, NEW DELHI",2008,4,0,543,225,1,25,
7036,RAMAKANT A. GAYAKWAD,OP-AMPS & LINER INTERGRETED CIRCUITS,"PRENTICE HALL, NEW DELHI",2008,4,0,543,225,1,25,
7037,RAMAKANT A. GAYAKWAD,OP-AMPS & LINER INTERGRETED CIRCUITS,"PRENTICE HALL, NEW DELHI",2008,4,0,543,225,1,25,
7038,RAMAKANT A. GAYAKWAD,OP-AMPS & LINER INTERGRETED CIRCUITS,"PRENTICE HALL, NEW DELHI",2008,4,0,543,225,1,25,
7039,RAMAKANT A. GAYAKWAD,OP-AMPS & LINER INTERGRETED CIRCUITS,"PRENTICE HALL, NEW DELHI",2008,4,0,543,225,1,25,
7040,RAMAKANT A. GAYAKWAD,OP-AMPS & LINER INTERGRETED CIRCUITS,"PRENTICE HALL, NEW DELHI",2008,4,0,543,225,1,25,
7041,RAMAKANT A. GAYAKWAD,OP-AMPS & LINER INTERGRETED CIRCUITS,"PRENTICE HALL, NEW DELHI",2008,4,0,543,225,1,25,
7042,RAMAKANT A. GAYAKWAD,OP-AMPS & LINER INTERGRETED CIRCUITS,"PRENTICE HALL, NEW DELHI",2008,4,0,543,225,1,25,
7043,RAMAKANT A. GAYAKWAD,OP-AMPS & LINER INTERGRETED CIRCUITS,"PRENTICE HALL, NEW DELHI",2008,4,0,543,225,1,25,
7044,RAMAKANT A. GAYAKWAD,OP-AMPS & LINER INTERGRETED CIRCUITS,"PRENTICE HALL, NEW DELHI",2008,4,0,543,225,1,25,
,,,,,,,,,,,
7046,RAMAKANT A. GAYAKWAD,OP-AMPS & LINER INTERGRETED CIRCUITS,"PRENTICE HALL, NEW DELHI",2008,4,0,543,225,1,25,
7047,TERRENCE W. PRATT,PROGRAMMING LANGUAGES,"PHI,NEW DELHI",2008,4,0,649,325,1,8,
7048,TERRENCE W. PRATT,PROGRAMMING LANGUAGES,"PHI,NEW DELHI",2008,4,0,649,325,1,8,
7049,IRVING L. KOSOW,ELECTRIC MACHINERY & TRANSFORMERS,"PHI, NEW DELHI",2008,2,0,626,325,1,12,
7050,IRVING L. KOSOW,ELECTRIC MACHINERY & TRANSFORMERS,"PHI, NEW DELHI",2008,2,0,626,325,1,12,
7051,IRVING L. KOSOW,ELECTRIC MACHINERY & TRANSFORMERS,"PHI, NEW DELHI",2008,2,0,626,325,1,12,
7052,IRVING L. KOSOW,ELECTRIC MACHINERY & TRANSFORMERS,"PHI, NEW DELHI",2008,2,0,626,325,1,12,
7053,J.B. GUPTA,THEORY & PERFORMANCE OF ELECTRICAL MACHINES,"S.K. KATARIA, NEW DELHI",2009,,0,759,425,1,12,
7054,J.B. GUPTA,THEORY & PERFORMANCE OF ELECTRICAL MACHINES,"S.K. KATARIA, NEW DELHI",2009,,0,759,425,1,12,
7055,J.B. GUPTA,THEORY & PERFORMANCE OF ELECTRICAL MACHINES,"S.K. KATARIA, NEW DELHI",2009,,0,759,425,1,12,
7056,J.B. GUPTA,THEORY & PERFORMANCE OF ELECTRICAL MACHINES,"S.K. KATARIA, NEW DELHI",2009,,0,759,425,1,12,
7057,J. MICHAEL JACOB,APPLICATIONS & DESIGN WITH ANALOG INTEGRATED CIRCUITS,"PHI, NEW DELHI","PHI, NEW DELHI",2,0,575,315,1,25,
7058,J. MICHAEL JACOB,APPLICATIONS & DESIGN WITH ANALOG INTEGRATED CIRCUITS,"PHI, NEW DELHI","PHI, NEW DELHI",2,0,575,315,1,25,
7059,S P BALI,COLOUR TELEVISION,"TMH, NEW DELHI",2009,,0,483,365,1,5,
7060,S P BALI,COLOUR TELEVISION,"TMH, NEW DELHI",2009,,0,483,365,1,25,
7062,AMITHABH BHATTACHARYA,DIGITAL COMMUNICATION,"TMH, NEW DELHI",2008,,0,516,325,1,27,
7063,SERGIO FRANCO,DESIGN WITH OPERATIONAL AMPLIFIERS & ANALOG INTEGRATED CIRCUITS,"TMH,NEW DELHI",2008,3,0,658,325,1,25,
7064,SERGIO FRANCO,DESIGN WITH OPERATIONAL AMPLIFIERS & ANALOG INTEGRATED CIRCUITS,"TMH,NEW DELHI",2008,3,0,658,325,1,25,
7065,SERGIO FRANCO,DESIGN WITH OPERATIONAL AMPLIFIERS & ANALOG INTEGRATED CIRCUITS,"TMH,NEW DELHI",2008,3,0,658,325,1,25,
7066,SERGIO FRANCO,DESIGN WITH OPERATIONAL AMPLIFIERS & ANALOG INTEGRATED CIRCUITS,"TMH,NEW DELHI",2008,3,0,658,325,1,25,
7067,SERGIO FRANCO,DESIGN WITH OPERATIONAL AMPLIFIERS & ANALOG INTEGRATED CIRCUITS,"TMH,NEW DELHI",2008,3,0,658,325,1,25,
7068,R G GUPTA,TELEVISION ENGINEERING & VIDEO SYSTEMS,"TMH, NEW DELHI",2009,,0,645,265,1,25,
7069,R G GUPTA,TELEVISION ENGINEERING & VIDEO SYSTEMS,"TMH, NEW DELHI",2009,,0,645,265,1,25,
7070,MOTHIKI S PRAKASH ROA,PULSE & DIGITAL CIRCUITS,TATA McGRAW HILL,2006,,0,670,290,1,12,
7071,LOUIS E. FRENZEL,COMMUNICATION ELECTRONICS,"TMH, NEW DELHI",2008,3,0,535,310,1,27,
7072,LOUIS E. FRENZEL,COMMUNICATION ELECTRONICS,"TMH, NEW DELHI",2008,3,0,535,310,1,27,
7073,ALBERT LEON-GARCIA,COMMUNICATION NETWORKS,"TMH, NEW DELHI",2009,2,0,900,410,1,27,
7074,ALBERT LEON-GARCIA,COMMUNICATION NETWORKS,"TMH, NEW DELHI",2009,2,0,900,410,1,27,
7075,A CHITRA,DATA STRUCTURES,"TMH, NEW DELHI",2007,,0,344,180,1,10,
7076,A CHITRA,DATA STRUCTURES,"TMH, NEW DELHI",2007,,0,344,180,1,10,
7077,EFREM G. MALLACH,DECISION SUPPORT & DATA WAREHOUSE SYSTEMS,"TMH, NEW DELHI",2007,,0,664,425,1,10,
7078,EFREM G. MALLACH,DECISION SUPPORT & DATA WAREHOUSE SYSTEMS,"TMH, NEW DELHI",2007,,0,664,425,1,10,
7079,DONALD D. GIVONE,DIGITAL FILTERS,"TMH, NEW DELHI",2008,2,0,689,365,1,25,
7080,DONALD D. GIVONE,DIGITAL PRINCIPLES & DESIGN,"TMH, NEW DELHI",2002,,0,702,365,1,10,
7081,JOHN ALLISON,ELECTRONIC ENGINEERING MATERIALS & DEVICES,"TMH, NEW DELHI",2009,,0,303,225,1,17,
7082,JOHN ALLISON,ELECTRONIC ENGINEERING MATERIALS & DEVICES,"TMH, NEW DELHI",2009,,0,303,225,1,17,
7083,A. E. FITZGERALD,ELECTRIC MACHINERY,"TMH, NEW DELHI",2009,6,0,688,350,1,12,
7084,A. E. FITZGERALD,ELECTRIC MACHINERY,"TMH, NEW DELHI",2009,6,0,688,350,1,12,
7085,N ALAGAPPAN,ELECTRICAL ENGINEERING MATERIALS,"TMH, NEW DELHI",2008,,0,120,150,1,12,
7086,N ALAGAPPAN,ELECTRICAL ENGINEERING MATERIALS,"TMH, NEW DELHI",2008,,0,120,150,1,17,
7087,JOSEPH J. DISTEFANO,FEEDBACK & CONTROL SYSTEMS,"TMH, NEW DELHI",2008,2,0,20.9,310,1,12,
7088,JOSEPH J. DISTEFANO,FEEDBACK & CONTROL SYSTEMS,"TMH, NEW DELHI",2008,2,0,20.9,310,1,12,
7089,K A PARTHSARTHY,FUNDAMENTALS OF COMPUTER ARCHITECTURE,"TMH, NEW DELHI",2006,,0,332,180,1,10,
7090,K A PARTHSARTHY,FUNDAMENTALS OF COMPUTER ARCHITECTURE,"TMH, NEW DELHI",2006,,0,332,180,1,10,
7091,MICHAEL J ROBERTS,FUNDAMENTALS OF SIGNALS & SYSTEMS,"TMH, NEW DELHI",2008,,0,761,325,1,12,
7092,COREY SCHOU,INFORMATION ASSURANCE FOR THE ENTERPRISE,"TMH, NEW DELHI",2007,,0,480,325,1,11,
7093,COREY SCHOU,INFORMATION ASSURANCE FOR THE ENTERPRISE,"TMH, NEW DELHI",2007,,0,480,325,1,11,
7094,ISRD,INTRODUCTION TO DATABASE MANAGEMENT SYSTEMS,"TMH, NEW DELHI",2009,,0,338,325,1,26,
7095,ISRD,INTRODUCTION TO DATABASE MANAGEMENT SYSTEMS,"TMH, NEW DELHI",2009,,0,338,325,1,26,
7097,ISRD,INTRODUCTION TO OBJECT ORIENTED PROGRAMMING THROUGH JAVA,"TMH, NEW DELHI",2009,,0,530,250,1,10,
7098,M S NAIDU,INTRODUCTION TO ELECTRICAL ENGINEERING,"TMH, NEW DELHI",2008,,0,741,310,1,12,
7099,M S NAIDU,INTRODUCTION TO ELECTRICAL ENGINEERING,"TMH, NEW DELHI",2008,,0,741,310,1,12,
7100,JEFFERY F. RAYPORT,INTRODUCTION TO E- COMMERCE,"TMH,NEW DELHI",2008,2,0,516,395,1,5,
7101,JEFFERY F. RAYPORT,INTRODUCTION TO E- COMMERCE,"TMH,NEW DELHI",2008,2,0,516,395,1,5,
7102,GARY CHARTRAND,INTRODUCION TO GRAPH THEORY,"TMH, NEW DELHI",2008,,0,449,310,1,4,
7103,GARY CHARTRAND,INTRODUCION TO GRAPH THEORY,"TMH, NEW DELHI",2008,,0,449,310,1,4,
7104,ISRD,INTRODUCTION TO OBJECT ORIENTED PROGRAMMING & C++,"TMH, NEW DELHI",2008,,0,467,250,1,8,
7105,ISRD,INTRODUCTION TO OBJECT ORIENTED PROGRAMMING & C++,"TMH, NEW DELHI",2008,,0,467,250,1,8,
7106,SEYMOUR LIPSCHUTZ,INTRODUCTION TO PROBABILITY & STATISTICS,"TMH, NEW DELHI",2008,,0,370,260,1,4,
7107,SEYMOUR LIPSCHUTZ,INTRODUCTION TO PROBABILITY & STATISTICS,"TMH, NEW DELHI",2008,,0,370,260,1,4,
7108,G.F. SIMONS,INTRODUCTION TO TOPOLOGY & MODERN ANALYSIS,"TMH, NEW DELHI",2008,,0,379,250,1,4,
7110,GERD KEISER,LOCAL AREA NETWORKS,"TMH, NEW DELHI",2008,2,0,379,330,1,10,
7111,GERD KEISER,LOCAL AREA NETWORKS,"TMH, NEW DELHI",2008,2,0,379,330,1,10,
